img,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,image_id_x,n_greenspace,urban_cat,lat,lon,angle,image_id_y,bMean_greenspace,bStd_greenspace,bMean_x,bStd_x,avg_mu_relax,avg_sigma_relax,abs_mu_relax,image_id_x,n_relax,bMean_relax,bStd_relax,bMean_y,bStd_y,avg_mu_safe,avg_sigma_safe,abs_mu_safe,image_id_y,n_safe,bMean_safe,bStd_safe,bMean,bStd,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty,image_id,n_beauty,bMean_beauty,bStd_beauty
6UPm0fbw6oIQ0YyWW4Xf8A_0,24.54148591,2.467285692,0.458514089,6UPm0fbw6oIQ0YyWW4Xf8A_0,12,0,47.60295322,-122.2949402,straight,6UPm0fbw6oIQ0YyWW4Xf8A_0,-0.086902163,14.98424361,1.625809076,20.94060715,23.45094717,2.149081666,1.549052827,6UPm0fbw6oIQ0YyWW4Xf8A_0,16,1.625809076,20.94060715,-0.404479264,18.47599262,28.5237985,2.807303845,3.523798502,6UPm0fbw6oIQ0YyWW4Xf8A_0,9,-0.404479264,18.47599262,1.571851968,18.93076025,24.85925516,2.454051856,0.140744843,6UPm0fbw6oIQ0YyWW4Xf8A_0,14,1.571851968,18.93076025
fl8yVF6aYTVc_aaL54mr-Q_90,27.78835549,2.573022591,2.788355488,fl8yVF6aYTVc_aaL54mr-Q_90,13,0,47.69126198,-122.3116924,straight,fl8yVF6aYTVc_aaL54mr-Q_90,1.173853975,13.15852995,0.151706084,22.52349073,23.87293018,2.300788955,1.127069816,fl8yVF6aYTVc_aaL54mr-Q_90,16,0.151706084,22.52349073,4.347960007,22.18710475,24.00901078,2.10774727,0.990989218,fl8yVF6aYTVc_aaL54mr-Q_90,16,4.347960007,22.18710475,3.344733763,20.76592162,26.01412736,2.32827863,1.014127361,fl8yVF6aYTVc_aaL54mr-Q_90,15,3.344733763,20.76592162
Y9pB7eJNno64Jd-cFMy_Mg_269,24.81945887,2.870363891,0.180541127,Y9pB7eJNno64Jd-cFMy_Mg_269,10,0,47.62942568,-122.3644594,side,Y9pB7eJNno64Jd-cFMy_Mg_269,0.96994379,26.95813179,-0.365650905,16.25779467,30.64600668,2.542795812,5.646006676,Y9pB7eJNno64Jd-cFMy_Mg_269,14,-0.365650905,16.25779467,-1.007545833,19.32172782,31.6216147,2.167083824,6.621614701,Y9pB7eJNno64Jd-cFMy_Mg_269,19,-1.007545833,19.32172782,-0.211327399,26.16822343,28.77970199,2.121308342,3.779701986,Y9pB7eJNno64Jd-cFMy_Mg_269,17,-0.211327399,26.16822343
l5WdPeUc1u7nKD629_-6Bw_262,23.44985802,2.892696279,1.550141983,l5WdPeUc1u7nKD629_-6Bw_262,8,1,47.05464929,-122.9137297,side,l5WdPeUc1u7nKD629_-6Bw_262,-0.549073721,21.13703436,-2.588072344,18.43966709,24.02140622,2.392212425,0.97859378,l5WdPeUc1u7nKD629_-6Bw_262,12,-2.588072344,18.43966709,-2.787574677,23.86115657,26.61855255,1.885590432,1.618552547,l5WdPeUc1u7nKD629_-6Bw_262,20,-2.787574677,23.86115657,2.94915913,26.03282776,26.41499883,2.123584615,1.414998826,l5WdPeUc1u7nKD629_-6Bw_262,17,2.94915913,26.03282776
a8cJ8OJGuLZRK3W6k0NtWA_269,23.77880701,2.956686585,1.221192994,a8cJ8OJGuLZRK3W6k0NtWA_269,8,0,47.27488966,-122.3012132,straight,a8cJ8OJGuLZRK3W6k0NtWA_269,-3.247556698,29.63528061,2.287260415,21.0105873,22.2135246,2.064126932,2.786475403,a8cJ8OJGuLZRK3W6k0NtWA_269,19,2.287260415,21.0105873,-0.720969066,15.61804073,22.85116641,2.306833353,2.148833594,a8cJ8OJGuLZRK3W6k0NtWA_269,13,-0.720969066,15.61804073,4.013840672,16.93391928,20.98468633,2.618004514,4.015313667,a8cJ8OJGuLZRK3W6k0NtWA_269,14,4.013840672,16.93391928
zMtEA6S-1u2ZoRKyaqZYQg_272,32.78041635,2.368434614,7.780416348,zMtEA6S-1u2ZoRKyaqZYQg_272,17,1,47.01320453,-122.8652145,side,zMtEA6S-1u2ZoRKyaqZYQg_272,-1.803836936,18.30258353,-0.056588807,15.49287025,28.87984793,3.129479873,3.879847926,zMtEA6S-1u2ZoRKyaqZYQg_272,8,-0.056588807,15.49287025,1.983106918,16.8506039,25.93859991,2.311770216,0.938599907,zMtEA6S-1u2ZoRKyaqZYQg_272,13,1.983106918,16.8506039,1.637605207,22.47005455,30.99812718,2.306827067,5.998127179,zMtEA6S-1u2ZoRKyaqZYQg_272,17,1.637605207,22.47005455
SqVwNEuI3O-A9RQ3n2-mGA_0,22.82791725,2.334310437,2.17208275,SqVwNEuI3O-A9RQ3n2-mGA_0,13,2,47.1462123,-119.3566771,side,SqVwNEuI3O-A9RQ3n2-mGA_0,-1.065356127,23.26356559,1.676012313,23.33815155,26.10183591,2.011917826,1.101835905,SqVwNEuI3O-A9RQ3n2-mGA_0,18,1.676012313,23.33815155,-1.611813323,17.57142048,21.39865521,2.346577053,3.601344792,SqVwNEuI3O-A9RQ3n2-mGA_0,14,-1.611813323,17.57142048,3.116856496,19.2085628,23.53216576,2.69933574,1.467834235,SqVwNEuI3O-A9RQ3n2-mGA_0,11,3.116856496,19.2085628
G1UZviKb9ydgP6v8OWuqDA_327,30.5102278,2.728975571,5.510227798,G1UZviKb9ydgP6v8OWuqDA_327,12,1,48.72921417,-122.5040455,side,G1UZviKb9ydgP6v8OWuqDA_327,-2.399186054,19.98532835,0.220316399,9.962436987,33.55418255,3.150602789,8.554182554,G1UZviKb9ydgP6v8OWuqDA_327,11,0.220316399,9.962436987,-1.22627288,21.64338903,25.08478311,1.837210014,0.084783112,G1UZviKb9ydgP6v8OWuqDA_327,20,-1.22627288,21.64338903,-0.87637306,22.9240297,27.09895345,2.508630911,2.098953448,G1UZviKb9ydgP6v8OWuqDA_327,11,-0.87637306,22.9240297
BqfCUAG61ky_RFCYJKDLOQ_7,30.70001668,2.45091854,5.700016684,BqfCUAG61ky_RFCYJKDLOQ_7,15,0,47.38546558,-122.01714,straight,BqfCUAG61ky_RFCYJKDLOQ_7,-2.13727253,21.49352308,-1.713031776,17.17355469,29.04305121,2.707365259,4.043051212,BqfCUAG61ky_RFCYJKDLOQ_7,12,-1.713031776,17.17355469,-0.259171322,25.20064103,23.4377208,2.247954498,1.562279196,BqfCUAG61ky_RFCYJKDLOQ_7,14,-0.259171322,25.20064103,3.433333082,28.02350081,26.24220363,2.245286618,1.242203629,BqfCUAG61ky_RFCYJKDLOQ_7,16,3.433333082,28.02350081
YMvKrpqIPbdyY5S1-4Nzng_0,30.29132737,2.278953288,5.291327371,YMvKrpqIPbdyY5S1-4Nzng_0,18,0,47.03192645,-122.306604,straight,YMvKrpqIPbdyY5S1-4Nzng_0,-0.312888023,15.53018858,0.805338533,12.0427615,33.138992,3.214037186,8.138992001,YMvKrpqIPbdyY5S1-4Nzng_0,10,0.805338533,12.0427615,3.027173781,17.54928167,28.11060991,2.654623482,3.110609915,YMvKrpqIPbdyY5S1-4Nzng_0,9,3.027173781,17.54928167,-0.964521092,11.87775881,33.42443248,2.748979303,8.424432479,YMvKrpqIPbdyY5S1-4Nzng_0,13,-0.964521092,11.87775881
DxxvQSNaEw6RD55cw2W6ig_90,14.78086041,2.941217928,10.21913959,DxxvQSNaEw6RD55cw2W6ig_90,13,0,47.68484597,-122.2626413,straight,DxxvQSNaEw6RD55cw2W6ig_90,6.886187036,9.29260445,0.814977674,10.33443918,18.11950442,3.050344448,6.880495576,DxxvQSNaEw6RD55cw2W6ig_90,10,0.814977674,10.33443918,-0.77506165,27.10666774,23.6984934,2.58805686,1.301506596,DxxvQSNaEw6RD55cw2W6ig_90,11,-0.77506165,27.10666774,2.659329022,19.34057118,17.71837696,2.167697068,7.281623043,DxxvQSNaEw6RD55cw2W6ig_90,17,2.659329022,19.34057118
vfm0OijpRiVLf-Ywxn8Ykg_180,23.70407681,2.520837354,1.295923189,vfm0OijpRiVLf-Ywxn8Ykg_180,13,1,47.6797552,-117.4127486,straight,vfm0OijpRiVLf-Ywxn8Ykg_180,1.601795018,20.44110744,1.839843769,14.97518228,25.27401238,2.588452832,0.274012378,vfm0OijpRiVLf-Ywxn8Ykg_180,12,1.839843769,14.97518228,4.007918655,20.36758329,28.81287102,2.572189654,3.81287102,vfm0OijpRiVLf-Ywxn8Ykg_180,13,4.007918655,20.36758329,1.949064103,12.22674945,25.54042685,2.841963669,0.540426854,vfm0OijpRiVLf-Ywxn8Ykg_180,10,1.949064103,12.22674945
OYuCsRocixDM_CvS7YHs_Q_90,22.19127783,2.408677724,2.808722175,OYuCsRocixDM_CvS7YHs_Q_90,14,0,47.57441425,-122.3760967,side,OYuCsRocixDM_CvS7YHs_Q_90,-2.468977546,21.16024959,-1.685706461,23.60488815,25.82416057,2.080158782,0.824160566,OYuCsRocixDM_CvS7YHs_Q_90,17,-1.685706461,23.60488815,-4.745794209,25.75954303,25.41294029,2.476639356,0.412940289,OYuCsRocixDM_CvS7YHs_Q_90,10,-4.745794209,25.75954303,-0.97526268,22.40388708,25.90086727,1.912026738,0.900867274,OYuCsRocixDM_CvS7YHs_Q_90,20,-0.97526268,22.40388708
0USeboJ9A_VXiMrUgGnaug_90,25.67643325,2.562892618,0.676433247,0USeboJ9A_VXiMrUgGnaug_90,13,0,47.55552946,-122.2795805,side,0USeboJ9A_VXiMrUgGnaug_90,-3.076994878,20.06236783,0.848793967,23.97152841,22.44958624,2.25524253,2.550413762,0USeboJ9A_VXiMrUgGnaug_90,15,0.848793967,23.97152841,-1.844545826,15.6614902,19.99926329,2.527033343,5.000736714,0USeboJ9A_VXiMrUgGnaug_90,10,-1.844545826,15.6614902,-3.323916958,20.5463888,20.25134789,2.388811169,4.748652113,0USeboJ9A_VXiMrUgGnaug_90,15,-3.323916958,20.5463888
XajU0XF0sLm0UV461pgmyw_270,19.90518152,2.605839969,5.094818479,XajU0XF0sLm0UV461pgmyw_270,11,1,45.69222376,-122.6883787,side,XajU0XF0sLm0UV461pgmyw_270,-1.214640901,13.32862103,2.977141232,22.29956684,22.73049867,2.229889424,2.269501327,XajU0XF0sLm0UV461pgmyw_270,17,2.977141232,22.29956684,-2.020603416,22.37959914,19.13574792,2.59841504,5.864252079,XajU0XF0sLm0UV461pgmyw_270,11,-2.020603416,22.37959914,2.082650623,13.48249765,17.17544137,2.252796179,7.824558627,XajU0XF0sLm0UV461pgmyw_270,20,2.082650623,13.48249765
Fgel9OAPASGvCVow2IAMHw_270,23.16754192,2.176336099,1.832458075,Fgel9OAPASGvCVow2IAMHw_270,15,0,47.68505108,-122.327191,straight,Fgel9OAPASGvCVow2IAMHw_270,1.302951079,18.70403547,4.782962646,23.41837055,25.00866592,2.476353074,0.008665915,Fgel9OAPASGvCVow2IAMHw_270,14,4.782962646,23.41837055,1.973166539,19.74064317,19.63191135,2.968534369,5.368088647,Fgel9OAPASGvCVow2IAMHw_270,10,1.973166539,19.74064317,5.172959245,19.82459677,23.69425121,2.174527387,1.30574879,Fgel9OAPASGvCVow2IAMHw_270,17,5.172959245,19.82459677
5HhihCl_jVRdnA1PpGW1Rw_91,23.93802225,2.200450198,1.061977752,5HhihCl_jVRdnA1PpGW1Rw_91,18,1,46.41457424,-117.0203157,straight,5HhihCl_jVRdnA1PpGW1Rw_91,-3.101352005,15.89931207,-0.454189482,15.34025582,27.35756915,2.725961403,2.357569154,5HhihCl_jVRdnA1PpGW1Rw_91,11,-0.454189482,15.34025582,-4.241581849,20.30480287,24.97680917,1.926852668,0.02319083,5HhihCl_jVRdnA1PpGW1Rw_91,17,-4.241581849,20.30480287,2.204633528,23.49741381,27.48112786,2.507763647,2.481127865,5HhihCl_jVRdnA1PpGW1Rw_91,12,2.204633528,23.49741381
LgAfblzFGjf_gFsqGn4YKw_90,20.38541744,2.896881574,4.614582557,LgAfblzFGjf_gFsqGn4YKw_90,11,0,47.24180372,-122.4846187,straight,LgAfblzFGjf_gFsqGn4YKw_90,-5.03560562,16.2012777,5.693579059,19.37215146,23.5312802,3.207280568,1.468719795,LgAfblzFGjf_gFsqGn4YKw_90,7,5.693579059,19.37215146,0.372767196,22.10713285,25.93938621,2.100257622,0.939386209,LgAfblzFGjf_gFsqGn4YKw_90,16,0.372767196,22.10713285,-2.500599914,20.07496062,24.17264734,2.181502545,0.82735266,LgAfblzFGjf_gFsqGn4YKw_90,17,-2.500599914,20.07496062
N_LZUvVZrDqQfMF5X4xfxw_191,21.91079131,2.029235575,3.089208693,N_LZUvVZrDqQfMF5X4xfxw_191,20,2,47.21191661,-123.1051038,straight,N_LZUvVZrDqQfMF5X4xfxw_191,-0.846523674,16.85688708,4.293784032,20.45633427,24.01869803,2.803243214,0.981301967,N_LZUvVZrDqQfMF5X4xfxw_191,9,4.293784032,20.45633427,-0.020796673,19.64112874,23.92264233,1.837840162,1.077357667,N_LZUvVZrDqQfMF5X4xfxw_191,20,-0.020796673,19.64112874,2.552944793,18.16060339,20.08279271,2.841020763,4.917207295,N_LZUvVZrDqQfMF5X4xfxw_191,9,2.552944793,18.16060339
_SxldA-Z2UKC2mZUbjAkLA_182,32.23763587,2.606904547,7.237635866,_SxldA-Z2UKC2mZUbjAkLA_182,13,1,47.00350161,-122.9599771,side,_SxldA-Z2UKC2mZUbjAkLA_182,0.692732457,12.56194877,4.648700615,23.49167131,27.4897988,2.84040928,2.489798798,_SxldA-Z2UKC2mZUbjAkLA_182,9,4.648700615,23.49167131,5.635598871,19.99961498,27.85146195,2.516570557,2.851461951,_SxldA-Z2UKC2mZUbjAkLA_182,11,5.635598871,19.99961498,-6.050558375,23.80706173,25.59041311,2.566521935,0.590413111,_SxldA-Z2UKC2mZUbjAkLA_182,11,-6.050558375,23.80706173
qYX9YRUOJrM0m1KCCJJ0rQ_0,19.52330957,2.284779484,5.476690433,qYX9YRUOJrM0m1KCCJJ0rQ_0,19,0,47.68591932,-122.3859468,straight,qYX9YRUOJrM0m1KCCJJ0rQ_0,-0.571722892,19.60906384,4.435017915,17.69177429,19.62041907,2.687660388,5.37958093,qYX9YRUOJrM0m1KCCJJ0rQ_0,11,4.435017915,17.69177429,2.588224683,16.82163052,20.67420858,2.406307112,4.325791419,qYX9YRUOJrM0m1KCCJJ0rQ_0,14,2.588224683,16.82163052,-2.182092908,22.42599684,18.51101623,2.470500919,6.488983775,qYX9YRUOJrM0m1KCCJJ0rQ_0,12,-2.182092908,22.42599684
fxHOqD98xWkyb3WQp70YKA_214,27.54200463,3.300056099,2.542004629,fxHOqD98xWkyb3WQp70YKA_214,7,0,47.58769053,-121.914809,side,fxHOqD98xWkyb3WQp70YKA_214,-3.492275811,24.7429204,-7.146417507,21.24455087,30.26315169,2.558596012,5.26315169,fxHOqD98xWkyb3WQp70YKA_214,13,-7.146417507,21.24455087,-0.451109388,28.60477584,25.33190843,2.009721697,0.331908428,fxHOqD98xWkyb3WQp70YKA_214,18,-0.451109388,28.60477584,-2.329617053,22.33909345,28.64678791,2.016483951,3.646787905,fxHOqD98xWkyb3WQp70YKA_214,17,-2.329617053,22.33909345
Vk8CyGjtsWoW5RoKeYHPsw_359,24.04383606,2.270529246,0.956163936,Vk8CyGjtsWoW5RoKeYHPsw_359,14,0,47.87732998,-122.2782245,side,Vk8CyGjtsWoW5RoKeYHPsw_359,3.969158637,24.09677409,-0.38972921,17.32617295,22.4655672,1.98736339,2.534432796,Vk8CyGjtsWoW5RoKeYHPsw_359,17,-0.38972921,17.32617295,-2.548207186,21.19382684,26.59082044,2.099700911,1.590820438,Vk8CyGjtsWoW5RoKeYHPsw_359,17,-2.548207186,21.19382684,1.416570316,23.48991041,21.08538989,2.223309571,3.91461011,Vk8CyGjtsWoW5RoKeYHPsw_359,15,1.416570316,23.48991041
eJ_yOva-V-Wy7d5ndvxMQA_285,21.35610295,2.328340575,3.643897055,eJ_yOva-V-Wy7d5ndvxMQA_285,15,0,47.56244279,-122.0311573,side,eJ_yOva-V-Wy7d5ndvxMQA_285,1.722139619,18.31198948,0.481067173,22.52140079,23.96551481,2.447150459,1.034485191,eJ_yOva-V-Wy7d5ndvxMQA_285,11,0.481067173,22.52140079,-2.630346007,21.75827838,28.31137101,2.355281498,3.31137101,eJ_yOva-V-Wy7d5ndvxMQA_285,13,-2.630346007,21.75827838,-0.245230147,21.33206745,26.39338455,2.562151613,1.393384555,eJ_yOva-V-Wy7d5ndvxMQA_285,10,-0.245230147,21.33206745
5D9T1lXuNF66JKtLSVOieg_133,21.14648762,2.78445527,3.853512384,5D9T1lXuNF66JKtLSVOieg_133,13,0,47.90245078,-122.2461021,side,5D9T1lXuNF66JKtLSVOieg_133,3.489093815,12.58055337,4.383353322,22.21711755,20.83833643,2.692668071,4.161663571,5D9T1lXuNF66JKtLSVOieg_133,11,4.383353322,22.21711755,2.564771121,19.06546165,26.42191825,2.276817395,1.421918247,5D9T1lXuNF66JKtLSVOieg_133,12,2.564771121,19.06546165,5.63640462,22.64853828,22.89845902,2.629792296,2.101540981,5D9T1lXuNF66JKtLSVOieg_133,12,5.63640462,22.64853828
TkejQAEc5gPXCtB6bMSXEA_194,22.02995178,2.962483618,2.970048224,TkejQAEc5gPXCtB6bMSXEA_194,12,0,47.20090721,-122.3026262,side,TkejQAEc5gPXCtB6bMSXEA_194,2.725245452,19.51103303,0.600877939,16.20176472,20.40569849,2.193217639,4.594301506,TkejQAEc5gPXCtB6bMSXEA_194,22,0.600877939,16.20176472,3.495504833,21.4020737,21.84354829,2.481797651,3.156451715,TkejQAEc5gPXCtB6bMSXEA_194,12,3.495504833,21.4020737,1.932367269,22.30956623,18.61940277,2.831256461,6.380597229,TkejQAEc5gPXCtB6bMSXEA_194,12,1.932367269,22.30956623
z1lo1n2f3g9e7UWhhnYlCQ_125,30.97061675,2.542833611,5.970616752,z1lo1n2f3g9e7UWhhnYlCQ_125,11,1,45.35830718,-122.6566772,side,z1lo1n2f3g9e7UWhhnYlCQ_125,4.874352438,26.56729598,0.91859853,20.27670843,30.80491895,2.694315873,5.804918953,z1lo1n2f3g9e7UWhhnYlCQ_125,10,0.91859853,20.27670843,-1.708161472,24.94149663,25.6903179,2.192153617,0.690317904,z1lo1n2f3g9e7UWhhnYlCQ_125,12,-1.708161472,24.94149663,-1.127171184,17.0852416,28.34958567,2.299865322,3.349585673,z1lo1n2f3g9e7UWhhnYlCQ_125,14,-1.127171184,17.0852416
WyvwwTcXuBPLmrCcV4GxCg_267,25.10401332,2.462003639,0.104013324,WyvwwTcXuBPLmrCcV4GxCg_267,12,2,47.00987352,-120.5516928,side,WyvwwTcXuBPLmrCcV4GxCg_267,-1.094264219,15.79005989,0.447830514,15.43522303,25.83977047,2.735823109,0.839770475,WyvwwTcXuBPLmrCcV4GxCg_267,11,0.447830514,15.43522303,-2.161647922,22.24036098,27.00994748,2.69063014,2.009947477,WyvwwTcXuBPLmrCcV4GxCg_267,11,-2.161647922,22.24036098,0.951571062,18.15362982,25.7226532,2.497305908,0.722653201,WyvwwTcXuBPLmrCcV4GxCg_267,11,0.951571062,18.15362982
w_FKAWdaPxalUyNGBhf8HQ_90,25.22688371,2.400621483,0.226883714,w_FKAWdaPxalUyNGBhf8HQ_90,13,1,45.4984009,-122.6050684,side,w_FKAWdaPxalUyNGBhf8HQ_90,-1.611264544,25.7951041,2.151745326,21.10427535,24.24244536,2.230990984,0.757554636,w_FKAWdaPxalUyNGBhf8HQ_90,15,2.151745326,21.10427535,-1.320645179,16.39374719,22.1146733,2.928981559,2.885326695,w_FKAWdaPxalUyNGBhf8HQ_90,9,-1.320645179,16.39374719,-1.797246551,18.82701122,23.66518115,2.543070184,1.33481885,w_FKAWdaPxalUyNGBhf8HQ_90,12,-1.797246551,18.82701122
Ki6X0Wa_uPw_wXXk9OMTQw_31,31.4731486,2.2206788,6.473148605,Ki6X0Wa_uPw_wXXk9OMTQw_31,16,1,45.48270387,-122.6977594,side,Ki6X0Wa_uPw_wXXk9OMTQw_31,0.856607939,18.69448241,2.102829736,25.07251758,27.36523931,2.666871448,2.365239311,Ki6X0Wa_uPw_wXXk9OMTQw_31,11,2.102829736,25.07251758,0.705278105,18.15612104,24.24216912,1.980599026,0.757830877,Ki6X0Wa_uPw_wXXk9OMTQw_31,17,0.705278105,18.15612104,0.785788782,23.43407992,25.79379376,2.358551597,0.79379376,Ki6X0Wa_uPw_wXXk9OMTQw_31,12,0.785788782,23.43407992
M51Mm-CcxV6WjKcEXLV24A_98,31.67097679,3.365469594,6.670976786,M51Mm-CcxV6WjKcEXLV24A_98,10,0,47.38457971,-121.9932744,straight,M51Mm-CcxV6WjKcEXLV24A_98,-1.52314163,10.32274392,-1.316553859,25.50030695,31.5480431,2.191019947,6.548043098,M51Mm-CcxV6WjKcEXLV24A_98,16,-1.316553859,25.50030695,0.990835713,27.76533306,23.00039652,2.290449851,1.999603476,M51Mm-CcxV6WjKcEXLV24A_98,13,0.990835713,27.76533306,-1.499361639,17.60291847,29.67009453,2.491420065,4.670094532,M51Mm-CcxV6WjKcEXLV24A_98,16,-1.499361639,17.60291847
NsimQF4B1VHhLd1-eTlbsg_355,26.311972,2.281580485,1.311971999,NsimQF4B1VHhLd1-eTlbsg_355,13,0,47.84930263,-122.2081506,side,NsimQF4B1VHhLd1-eTlbsg_355,-3.290814924,22.49307799,0.390794349,19.09397692,27.68913886,2.517439503,2.689138859,NsimQF4B1VHhLd1-eTlbsg_355,12,0.390794349,19.09397692,-1.946203477,21.37824295,26.44199571,2.056858173,1.441995715,NsimQF4B1VHhLd1-eTlbsg_355,17,-1.946203477,21.37824295,-0.602360521,10.33878934,32.18153622,2.458199928,7.181536217,NsimQF4B1VHhLd1-eTlbsg_355,18,-0.602360521,10.33878934
pCFmlovm0yki7PN6uEat8w_90,25.83882945,3.521825088,0.838829449,pCFmlovm0yki7PN6uEat8w_90,8,1,47.65028114,-122.7161827,straight,pCFmlovm0yki7PN6uEat8w_90,5.500448243,8.966415247,-3.390219188,19.65584565,24.69980795,2.302209296,0.300192052,pCFmlovm0yki7PN6uEat8w_90,14,-3.390219188,19.65584565,-1.295717976,19.63502128,25.41762473,2.364737265,0.417624735,pCFmlovm0yki7PN6uEat8w_90,11,-1.295717976,19.63502128,2.021311762,25.67930626,27.88545602,2.733326974,2.885456022,pCFmlovm0yki7PN6uEat8w_90,10,2.021311762,25.67930626
k_mSWFNADumK79h2a5njKg_125,23.78345924,2.545225637,1.21654076,k_mSWFNADumK79h2a5njKg_125,13,1,45.72141433,-122.6478792,side,k_mSWFNADumK79h2a5njKg_125,3.424087652,15.38981304,-0.717530067,22.7183764,19.25247471,2.451435188,5.747525295,k_mSWFNADumK79h2a5njKg_125,15,-0.717530067,22.7183764,1.460887684,19.47030432,27.75883646,2.038870775,2.758836463,k_mSWFNADumK79h2a5njKg_125,18,1.460887684,19.47030432,-3.619814552,13.85484122,25.73199514,2.170147965,0.731995137,k_mSWFNADumK79h2a5njKg_125,16,-3.619814552,13.85484122
XU8bX1vNobJK81s9hi0IDw_252,26.26004404,2.186932515,1.260044043,XU8bX1vNobJK81s9hi0IDw_252,15,0,47.87118069,-122.1915894,straight,XU8bX1vNobJK81s9hi0IDw_252,3.395413648,17.57975269,-2.598318698,20.04083365,23.91826245,1.91612055,1.081737555,XU8bX1vNobJK81s9hi0IDw_252,19,-2.598318698,20.04083365,3.487379677,23.45270754,25.90106269,1.801760763,0.90106269,XU8bX1vNobJK81s9hi0IDw_252,22,3.487379677,23.45270754,1.255245269,16.14347324,23.35304278,1.947253371,1.646957223,XU8bX1vNobJK81s9hi0IDw_252,18,1.255245269,16.14347324
7GqBq9VOOTIIRYrDdHOrWg_92,27.93127302,2.456331769,2.931273017,7GqBq9VOOTIIRYrDdHOrWg_92,14,1,47.63221367,-117.2343831,side,7GqBq9VOOTIIRYrDdHOrWg_92,-1.607249016,22.89838889,-5.24920148,23.87161506,29.26360311,2.463740957,4.263603105,7GqBq9VOOTIIRYrDdHOrWg_92,14,-5.24920148,23.87161506,-0.378489311,20.54370487,28.31335368,2.924430929,3.31335368,7GqBq9VOOTIIRYrDdHOrWg_92,8,-0.378489311,20.54370487,-2.762002496,17.30914921,26.39358585,2.297551637,1.393585851,7GqBq9VOOTIIRYrDdHOrWg_92,15,-2.762002496,17.30914921
PQZsop-QmAYTHDqqRpQMuA_104,28.08673998,2.153082118,3.086739982,PQZsop-QmAYTHDqqRpQMuA_104,17,0,47.18634413,-122.2416431,side,PQZsop-QmAYTHDqqRpQMuA_104,-3.352685509,19.00771354,2.247411453,21.7235714,29.30045559,2.326085769,4.300455586,PQZsop-QmAYTHDqqRpQMuA_104,14,2.247411453,21.7235714,-4.762767848,23.46041624,23.32462752,2.036701539,1.675372483,PQZsop-QmAYTHDqqRpQMuA_104,18,-4.762767848,23.46041624,4.603105242,19.50585426,28.78478441,2.546379023,3.784784415,PQZsop-QmAYTHDqqRpQMuA_104,11,4.603105242,19.50585426
GtQ2QKjDCNU-NZL3QUox3A_249,29.56700437,2.955717094,4.567004365,GtQ2QKjDCNU-NZL3QUox3A_249,12,0,47.24601439,-122.503809,side,GtQ2QKjDCNU-NZL3QUox3A_249,0.602910852,12.01952881,0.477154063,24.1107145,27.87685174,2.277480846,2.876851736,GtQ2QKjDCNU-NZL3QUox3A_249,13,0.477154063,24.1107145,-1.350340583,22.22537062,26.52821582,2.797106134,1.528215819,GtQ2QKjDCNU-NZL3QUox3A_249,9,-1.350340583,22.22537062,-1.982787565,23.76078586,26.24223604,2.173296395,1.242236044,GtQ2QKjDCNU-NZL3QUox3A_249,15,-1.982787565,23.76078586
Z2w_0Jv5ZAxGG4D03C6p7g_142,18.45725012,2.207347418,6.542749881,Z2w_0Jv5ZAxGG4D03C6p7g_142,19,0,47.60995046,-122.341765,side,Z2w_0Jv5ZAxGG4D03C6p7g_142,0.305854783,17.93060275,0.331106351,18.89583566,22.98660678,2.641744142,2.013393221,Z2w_0Jv5ZAxGG4D03C6p7g_142,11,0.331106351,18.89583566,3.301652876,16.73055653,23.44939895,2.423329513,1.550601053,Z2w_0Jv5ZAxGG4D03C6p7g_142,11,3.301652876,16.73055653,1.675588674,18.65806408,21.38423732,2.291239429,3.615762678,Z2w_0Jv5ZAxGG4D03C6p7g_142,16,1.675588674,18.65806408
JHkY7HDps371WoIAFOhILQ_143,28.71129192,2.738701515,3.711291923,JHkY7HDps371WoIAFOhILQ_143,12,0,47.72893045,-122.2171272,straight,JHkY7HDps371WoIAFOhILQ_143,-1.255315196,16.92618433,0.774773034,19.28983423,28.54883055,2.291692505,3.548830551,JHkY7HDps371WoIAFOhILQ_143,13,0.774773034,19.28983423,2.201911167,18.72843089,27.60737762,2.292106675,2.607377624,JHkY7HDps371WoIAFOhILQ_143,13,2.201911167,18.72843089,-0.348993111,16.53523694,27.41757417,2.705418733,2.417574167,JHkY7HDps371WoIAFOhILQ_143,9,-0.348993111,16.53523694
USs1X45IXcMHYV_GaOOfFQ_181,23.10599986,2.267676802,1.894000145,USs1X45IXcMHYV_GaOOfFQ_181,15,1,47.66669038,-117.2236138,straight,USs1X45IXcMHYV_GaOOfFQ_181,3.740424499,24.92365949,2.984038006,21.05114177,23.11852657,2.215001265,1.881473426,USs1X45IXcMHYV_GaOOfFQ_181,17,2.984038006,21.05114177,0.350233095,7.758032682,20.32274969,3.186429884,4.677250305,USs1X45IXcMHYV_GaOOfFQ_181,9,0.350233095,7.758032682,0.450583614,15.87127966,17.00727243,2.753381409,7.992727569,USs1X45IXcMHYV_GaOOfFQ_181,11,0.450583614,15.87127966
